entity_head	relation	entity_tail
m.016f3j2	3	28
m.016f3j2	3	26
m.016f3j2	3	119
m.016f3j2	3	1487
m.016f3j2	3	68
m.016f3j2	3	1463
m.016f3j2	3	1261
m.016f3j2	3	505
m.0nnxb96	3	34
m.0nnxb96	3	167
m.0nnxb96	3	1287
m.0nnxb96	3	46
m.0nnxb96	3	894
m.0nnxb96	3	19
m.0nnxb96	3	27
m.0nnxb96	3	20
m.0nnxb96	3	245
m.0nnxb96	3	13
m.0nnxb96	3	28
m.0nnxb96	3	26
m.0nnxb96	3	119
m.0nnxb96	3	1487
m.0nnxb96	3	68
m.0nnxb96	3	1463
m.0nnxb96	3	1261
m.0nnxb96	3	505
m.0nm43q6	3	34
m.0nm43q6	3	167
m.0nm43q6	3	1287
m.0nm43q6	3	46
m.0nm43q6	3	894
m.0nm43q6	3	19
m.0nm43q6	3	27
m.0nm43q6	3	20
m.0nm43q6	3	245
m.0nm43q6	3	13
m.0nm43q6	3	28
m.0nm43q6	3	26
m.0nm43q6	3	119
m.0nm43q6	3	1487
m.0nm43q6	3	68
m.0nm43q6	3	1463
m.0nm43q6	3	1261
m.0nm43q6	3	505
m.0rhty4l	3	34
m.0rhty4l	3	167
m.0rhty4l	3	1287
m.0rhty4l	3	46
m.0rhty4l	3	894
m.0rhty4l	3	19
m.0rhty4l	3	27
m.0rhty4l	3	20
m.0rhty4l	3	245
m.0rhty4l	3	13
m.0rhty4l	3	28
m.0rhty4l	3	26
m.0rhty4l	3	119
m.0rhty4l	3	1487
m.0rhty4l	3	68
m.0rhty4l	3	1463
m.0rhty4l	3	1261
m.0rhty4l	3	505
m.01dc5l6	3	34
m.01dc5l6	3	167
m.01dc5l6	3	1287
m.01dc5l6	3	46
m.01dc5l6	3	894
m.01dc5l6	3	19
m.01dc5l6	3	27
m.01dc5l6	3	20
m.01dc5l6	3	245
m.01dc5l6	3	13
m.01dc5l6	3	28
m.01dc5l6	3	26
m.01dc5l6	3	119
m.01dc5l6	3	1487
m.01dc5l6	3	68
m.01dc5l6	3	1463
m.01dc5l6	3	1261
m.01dc5l6	3	505
m.0nmwx6r	3	34
m.0nmwx6r	3	167
m.0nmwx6r	3	1287
m.0nmwx6r	3	46
m.0nmwx6r	3	894
m.0nmwx6r	3	19
m.0nmwx6r	3	27
m.0nmwx6r	3	20
m.0nmwx6r	3	245
m.0nmwx6r	3	13
m.0nmwx6r	3	28
m.0nmwx6r	3	26
m.0nmwx6r	3	119
m.0nmwx6r	3	1487
m.0nmwx6r	3	68
m.0nmwx6r	3	1463
m.0nmwx6r	3	1261
m.0nmwx6r	3	505
m.0nlfmh3	3	34
m.0nlfmh3	3	167
m.0nlfmh3	3	1287
m.0nlfmh3	3	46
m.0nlfmh3	3	894
m.0nlfmh3	3	19
m.0nlfmh3	3	27
m.0nlfmh3	3	20
m.0nlfmh3	3	245
m.0nlfmh3	3	13
m.0nlfmh3	3	28
m.0nlfmh3	3	26
m.0nlfmh3	3	119
m.0nlfmh3	3	1487
m.0nlfmh3	3	68
m.0nlfmh3	3	1463
m.0nlfmh3	3	1261
m.0nlfmh3	3	505
m.0nlf1pr	3	34
m.0nlf1pr	3	167
m.0nlf1pr	3	1287
m.0nlf1pr	3	46
m.0nlf1pr	3	894
m.0nlf1pr	3	19
m.0nlf1pr	3	27
m.0nlf1pr	3	20
m.0nlf1pr	3	245
m.0nlf1pr	3	13
m.0nlf1pr	3	28
m.0nlf1pr	3	26
m.0nlf1pr	3	119
m.0nlf1pr	3	1487
m.0nlf1pr	3	68
m.0nlf1pr	3	1463
m.0nlf1pr	3	1261
m.0nlf1pr	3	505
m.0nm47r3	3	34
m.0nm47r3	3	167
m.0nm47r3	3	1287
m.0nm47r3	3	46
m.0nm47r3	3	894
m.0nm47r3	3	19
m.0nm47r3	3	27
m.0nm47r3	3	20
m.0nm47r3	3	245
m.0nm47r3	3	13
m.0nm47r3	3	28
m.0nm47r3	3	26
m.0nm47r3	3	119
m.0nm47r3	3	1487
m.0nm47r3	3	68
m.0nm47r3	3	1463
m.0nm47r3	3	1261
m.0nm47r3	3	505
m.01dc5j0	3	34
m.01dc5j0	3	167
m.01dc5j0	3	1287
m.01dc5j0	3	46
m.01dc5j0	3	894
m.01dc5j0	3	19
m.01dc5j0	3	27
m.01dc5j0	3	20
m.01dc5j0	3	245
m.01dc5j0	3	13
m.01dc5j0	3	28
m.01dc5j0	3	26
m.01dc5j0	3	119
m.01dc5j0	3	1487
m.01dc5j0	3	68
m.01dc5j0	3	1463
m.01dc5j0	3	1261
m.01dc5j0	3	505
m.0rk3smx	3	34
m.0rk3smx	3	167
m.0rk3smx	3	1287
m.0rk3smx	3	46
m.0rk3smx	3	894
m.0rk3smx	3	19
m.0rk3smx	3	27
m.0rk3smx	3	20
m.0rk3smx	3	245
m.0rk3smx	3	13
m.0rk3smx	3	28
m.0rk3smx	3	26
m.0rk3smx	3	119
m.0rk3smx	3	1487
m.0rk3smx	3	68
m.0rk3smx	3	1463
m.0rk3smx	3	1261
m.0rk3smx	3	505
m.0nmf5j5	3	34
m.0nmf5j5	3	167
m.0nmf5j5	3	1287
m.0nmf5j5	3	46
m.0nmf5j5	3	894
m.0nmf5j5	3	19
m.0nmf5j5	3	27
m.0nmf5j5	3	20
m.0nmf5j5	3	245
m.0nmf5j5	3	13
m.0nmf5j5	3	28
m.0nmf5j5	3	26
m.0nmf5j5	3	119
m.0nmf5j5	3	1487
m.0nmf5j5	3	68
m.0nmf5j5	3	1463
m.0nmf5j5	3	1261
m.0nmf5j5	3	505
m.0vvkcl	3	1239
m.0vvkcl	3	43
m.0vvkcl	3	1498
m.0vvkcl	3	12
m.0vvkcl	3	1004
m.0mvnj8	3	1239
m.0mvnj8	3	43
m.0mvnj8	3	1498
m.0mvnj8	3	12
m.0mvnj8	3	1004
m.0yh4c1	3	1239
m.0yh4c1	3	43
m.0yh4c1	3	1498
m.0yh4c1	3	12
m.0yh4c1	3	1004
m.0mvnhm	3	1239
m.0mvnhm	3	43
m.0mvnhm	3	1498
m.0mvnhm	3	12
m.0mvnhm	3	1004
m.0mvngr	3	1239
m.0mvngr	3	43
m.0mvngr	3	1498
m.0mvngr	3	12
m.0mvngr	3	1004
m.0yh4j2	3	1239
m.0yh4j2	3	43
m.0yh4j2	3	1498
m.0yh4j2	3	12
m.0yh4j2	3	1004
m.0ngsv2	3	1239
m.0ngsv2	3	43
m.0ngsv2	3	1498
m.0ngsv2	3	12
m.0ngsv2	3	1004
m.0132vck	3	1239
m.0132vck	3	43
m.0132vck	3	1498
m.0132vck	3	12
m.0132vck	3	1004
m.0lx3pp	3	20
m.0lx3pp	3	68
m.0lx3pp	3	1239
m.0lx3pp	3	16
m.0lx3pp	3	1287
m.0lx3pp	3	50
m.0lx3pp	3	110
m.0lx3pp	3	153
m.0lx3pp	3	49
m.0lx3pp	3	12
m.0lx3pp	3	48
m.0lx3pp	3	1902
m.0lx3pp	3	32
m.0lx3pp	3	17
m.010z1vf	3	20
m.010z1vf	3	68
m.010z1vf	3	1239
m.010z1vf	3	16
m.010z1vf	3	1287
m.010z1vf	3	50
m.010z1vf	3	110
m.010z1vf	3	153
m.010z1vf	3	49
m.010z1vf	3	12
m.010z1vf	3	48
m.010z1vf	3	1902
m.010z1vf	3	32
m.010z1vf	3	17
m.017y67s	3	0
m.017y67s	3	20
m.017y67s	3	12
m.017y67s	3	1239
m.017y67s	3	29
m.017y67s	3	77
m.017y67s	3	32
m.0l1rzx	3	0
m.0l1rzx	3	20
m.0l1rzx	3	12
m.0l1rzx	3	1239
m.0l1rzx	3	29
m.0l1rzx	3	77
m.0l1rzx	3	32
m.0rml_7	3	0
m.0rml_7	3	20
m.0rml_7	3	12
m.0rml_7	3	1239
m.0rml_7	3	29
m.0rml_7	3	77
m.0rml_7	3	32
m.0xnh_r	3	0
m.0xnh_r	3	20
m.0xnh_r	3	12
m.0xnh_r	3	1239
m.0xnh_r	3	29
m.0xnh_r	3	77
m.0xnh_r	3	32
m.0vy6d96	3	0
m.0vy6d96	3	20
m.0vy6d96	3	12
m.0vy6d96	3	1239
m.0vy6d96	3	29
m.0vy6d96	3	77
m.0vy6d96	3	32
m.0rmm1n	3	0
m.0rmm1n	3	20
m.0rmm1n	3	12
m.0rmm1n	3	1239
m.0rmm1n	3	29
m.0rmm1n	3	77
m.0rmm1n	3	32
m.0lvj8x	3	0
m.0lvj8x	3	20
m.0lvj8x	3	12
m.0lvj8x	3	1239
m.0lvj8x	3	29
m.0lvj8x	3	77
m.0lvj8x	3	32
m.0lvj8g	3	0
m.0lvj8g	3	20
m.0lvj8g	3	12
m.0lvj8g	3	1239
m.0lvj8g	3	29
m.0lvj8g	3	77
m.0lvj8g	3	32
m.0lmrh8	3	64
m.0lmrh8	3	1805
m.0lmrh8	3	1517
m.0lmrh8	3	1058
m.0lmrh8	3	19
m.0lmrh8	3	505
m.0lmrh8	3	546
m.0lmrh8	3	1
m.0lmrh8	3	0
m.0lmrh8	3	1106
m.0lmrh8	3	529
m.0lmrh8	3	1432
m.0lmrh8	3	1976
m.0tvv_9	3	64
m.0tvv_9	3	1805
m.0tvv_9	3	1517
m.0tvv_9	3	1058
m.0tvv_9	3	19
m.0tvv_9	3	505
m.0tvv_9	3	546
m.0tvv_9	3	1
m.0tvv_9	3	0
m.0tvv_9	3	1106
m.0tvv_9	3	529
m.0tvv_9	3	1432
m.0tvv_9	3	1976
m.0_pkk3	3	64
m.0_pkk3	3	1805
m.0_pkk3	3	1517
m.0_pkk3	3	1058
m.0_pkk3	3	19
m.0_pkk3	3	505
m.0_pkk3	3	546
m.0_pkk3	3	1
m.0_pkk3	3	0
m.0_pkk3	3	1106
m.0_pkk3	3	529
m.0_pkk3	3	1432
m.0_pkk3	3	1976
m.0tvwsx	3	64
m.0tvwsx	3	1805
m.0tvwsx	3	1517
m.0tvwsx	3	1058
m.0tvwsx	3	19
m.0tvwsx	3	505
m.0tvwsx	3	546
m.0tvwsx	3	1
m.0tvwsx	3	0
m.0tvwsx	3	1106
m.0tvwsx	3	529
m.0tvwsx	3	1432
m.0tvwsx	3	1976
m.0p4x6b	3	64
m.0p4x6b	3	1805
m.0p4x6b	3	1517
m.0p4x6b	3	1058
m.0p4x6b	3	19
m.0p4x6b	3	505
m.0p4x6b	3	546
m.0p4x6b	3	1
m.0p4x6b	3	0
m.0p4x6b	3	1106
m.0p4x6b	3	529
m.0p4x6b	3	1432
m.0p4x6b	3	1976
m.01350dcy	3	64
m.01350dcy	3	1805
m.01350dcy	3	1517
m.01350dcy	3	1058
m.01350dcy	3	19
m.01350dcy	3	505
m.01350dcy	3	546
m.01350dcy	3	1
m.01350dcy	3	0
m.01350dcy	3	1106
m.01350dcy	3	529
m.01350dcy	3	1432
m.01350dcy	3	1976
m.0dq57sg	3	64
m.0dq57sg	3	1805
m.0dq57sg	3	1517
m.0dq57sg	3	1058
m.0dq57sg	3	19
m.0dq57sg	3	505
m.0dq57sg	3	546
m.0dq57sg	3	1
m.0dq57sg	3	0
m.0dq57sg	3	1106
m.0dq57sg	3	529
m.0dq57sg	3	1432
m.0dq57sg	3	1976
m.019kzhk	3	64
m.019kzhk	3	1805
m.019kzhk	3	1517
m.019kzhk	3	1058
m.019kzhk	3	19
m.019kzhk	3	505
m.019kzhk	3	546
m.019kzhk	3	1
m.019kzhk	3	0
m.019kzhk	3	1106
m.019kzhk	3	529
m.019kzhk	3	1432
m.019kzhk	3	1976
m.0f186n4	3	894
m.0f186n4	3	36
m.0f186n4	3	9
m.0f186n4	3	20
m.0f186n4	3	5
m.0f186n4	3	1923
m.0f186n4	3	529
m.0f186n4	3	253
m.0f186n4	3	1368
m.0f186n4	3	0
m.0f186n4	3	230
m.0f186n4	3	1255
m.0142zjc	3	894
m.0142zjc	3	36
m.0142zjc	3	9
m.0142zjc	3	20
m.0142zjc	3	5
m.0142zjc	3	1923
m.0142zjc	3	529
m.0142zjc	3	253
m.0142zjc	3	1368
m.0142zjc	3	0
m.0142zjc	3	230
m.0142zjc	3	1255
m.0g81yyy	3	894
m.0g81yyy	3	36
m.0g81yyy	3	9
m.0g81yyy	3	20
m.0g81yyy	3	5
m.0g81yyy	3	1923
m.0g81yyy	3	529
m.0g81yyy	3	253
m.0g81yyy	3	1368
m.0g81yyy	3	0
m.0g81yyy	3	230
m.0g81yyy	3	1255
m.0mljby	3	894
m.0mljby	3	36
m.0mljby	3	9
m.0mljby	3	20
m.0mljby	3	5
m.0mljby	3	1923
m.0mljby	3	529
m.0mljby	3	253
m.0mljby	3	1368
m.0mljby	3	0
m.0mljby	3	230
m.0mljby	3	1255
m.0mwbmh	3	894
m.0mwbmh	3	36
m.0mwbmh	3	9
m.0mwbmh	3	20
m.0mwbmh	3	5
m.0mwbmh	3	1923
m.0mwbmh	3	529
m.0mwbmh	3	253
m.0mwbmh	3	1368
m.0mwbmh	3	0
m.0mwbmh	3	230
m.0mwbmh	3	1255
m.0mblf8	3	894
m.0mblf8	3	36
m.0mblf8	3	9
m.0mblf8	3	20
m.0mblf8	3	5
m.0mblf8	3	1923
m.0mblf8	3	529
m.0mblf8	3	253
m.0mblf8	3	1368
m.0mblf8	3	0
m.0mblf8	3	230
m.0mblf8	3	1255
m.0g75b_r	3	894
m.0g75b_r	3	36
m.0g75b_r	3	9
m.0g75b_r	3	20
m.0g75b_r	3	5
m.0g75b_r	3	1923
m.0g75b_r	3	529
m.0g75b_r	3	253
m.0g75b_r	3	1368
m.0g75b_r	3	0
m.0g75b_r	3	230
m.0g75b_r	3	1255
m.0f1g38r	3	894
m.0f1g38r	3	36
m.0f1g38r	3	9
m.0f1g38r	3	20
m.0f1g38r	3	5
m.0f1g38r	3	1923
m.0f1g38r	3	529
m.0f1g38r	3	253
m.0f1g38r	3	1368
m.0f1g38r	3	0
m.0f1g38r	3	230
m.0f1g38r	3	1255
m.0m9t81	3	894
m.0m9t81	3	36
m.0m9t81	3	9
m.0m9t81	3	20
m.0m9t81	3	5
m.0m9t81	3	1923
m.0m9t81	3	529
m.0m9t81	3	253
m.0m9t81	3	1368
m.0m9t81	3	0
m.0m9t81	3	230
m.0m9t81	3	1255
m.0m9tb0	3	894
m.0m9tb0	3	36
m.0m9tb0	3	9
m.0m9tb0	3	20
m.0m9tb0	3	5
m.0m9tb0	3	1923
m.0m9tb0	3	529
m.0m9tb0	3	253
m.0m9tb0	3	1368
m.0m9tb0	3	0
m.0m9tb0	3	230
m.0m9tb0	3	1255
m.0ypgh0	3	20
m.0ypgh0	3	1902
m.0ypgh0	3	1287
m.0ypgh0	3	88
m.0ypgh0	3	68
m.0ypgh0	3	19
m.0ypgh0	3	49
m.0ypgh0	3	88
m.0ypgh0	3	1463
m.0ypgh0	3	253
m.0ypgh0	3	1239
m.0ypgh0	3	50
m.0ypgh0	3	56
m.0ypgh0	3	17
m.0ypgh0	3	0
m.0ypgh0	3	33
m.0ypgh0	3	17
m.0ypghg	3	20
m.0ypghg	3	1902
m.0ypghg	3	1287
m.0ypghg	3	88
m.0ypghg	3	68
m.0ypghg	3	19
m.0ypghg	3	49
m.0ypghg	3	88
m.0ypghg	3	1463
m.0ypghg	3	253
m.0ypghg	3	1239
m.0ypghg	3	50
m.0ypghg	3	56
m.0ypghg	3	17
m.0ypghg	3	0
m.0ypghg	3	33
m.0ypghg	3	17
m.0pr8t8	3	20
m.0pr8t8	3	1902
m.0pr8t8	3	1287
m.0pr8t8	3	88
m.0pr8t8	3	68
m.0pr8t8	3	19
m.0pr8t8	3	49
m.0pr8t8	3	88
m.0pr8t8	3	1463
m.0pr8t8	3	253
m.0pr8t8	3	1239
m.0pr8t8	3	50
m.0pr8t8	3	56
m.0pr8t8	3	17
m.0pr8t8	3	0
m.0pr8t8	3	33
m.0pr8t8	3	17
m.0y6lnz	3	20
m.0y6lnz	3	1902
m.0y6lnz	3	1287
m.0y6lnz	3	88
m.0y6lnz	3	68
m.0y6lnz	3	19
m.0y6lnz	3	49
m.0y6lnz	3	88
m.0y6lnz	3	1463
m.0y6lnz	3	253
m.0y6lnz	3	1239
m.0y6lnz	3	50
m.0y6lnz	3	56
m.0y6lnz	3	17
m.0y6lnz	3	0
m.0y6lnz	3	33
m.0y6lnz	3	17
m.0rf3xwb	3	20
m.0rf3xwb	3	1902
m.0rf3xwb	3	1287
m.0rf3xwb	3	88
m.0rf3xwb	3	68
m.0rf3xwb	3	19
m.0rf3xwb	3	49
m.0rf3xwb	3	88
m.0rf3xwb	3	1463
m.0rf3xwb	3	253
m.0rf3xwb	3	1239
m.0rf3xwb	3	50
m.0rf3xwb	3	56
m.0rf3xwb	3	17
m.0rf3xwb	3	0
m.0rf3xwb	3	33
m.0rf3xwb	3	17
m.0ldz8m	3	20
m.0ldz8m	3	1902
m.0ldz8m	3	1287
m.0ldz8m	3	88
m.0ldz8m	3	68
m.0ldz8m	3	19
m.0ldz8m	3	49
m.0ldz8m	3	88
m.0ldz8m	3	1463
m.0ldz8m	3	253
m.0ldz8m	3	1239
m.0ldz8m	3	50
m.0ldz8m	3	56
m.0ldz8m	3	17
m.0ldz8m	3	0
m.0ldz8m	3	33
m.0ldz8m	3	17
m.0m6zp2	3	20
m.0m6zp2	3	1902
m.0m6zp2	3	1287
m.0m6zp2	3	88
m.0m6zp2	3	68
m.0m6zp2	3	19
m.0m6zp2	3	49
m.0m6zp2	3	88
m.0m6zp2	3	1463
m.0m6zp2	3	253
m.0m6zp2	3	1239
m.0m6zp2	3	50
m.0m6zp2	3	56
m.0m6zp2	3	17
m.0m6zp2	3	0
m.0m6zp2	3	33
m.0m6zp2	3	17
m.0wkhbd	3	20
m.0wkhbd	3	1902
m.0wkhbd	3	1287
m.0wkhbd	3	88
m.0wkhbd	3	68
m.0wkhbd	3	19
m.0wkhbd	3	49
m.0wkhbd	3	88
m.0wkhbd	3	1463
m.0wkhbd	3	253
m.0wkhbd	3	1239
m.0wkhbd	3	50
m.0wkhbd	3	56
m.0wkhbd	3	17
m.0wkhbd	3	0
m.0wkhbd	3	33
m.0wkhbd	3	17
m.0wkhb5	3	20
m.0wkhb5	3	1902
m.0wkhb5	3	1287
m.0wkhb5	3	88
m.0wkhb5	3	68
m.0wkhb5	3	19
m.0wkhb5	3	49
m.0wkhb5	3	88
m.0wkhb5	3	1463
m.0wkhb5	3	253
m.0wkhb5	3	1239
m.0wkhb5	3	50
m.0wkhb5	3	56
m.0wkhb5	3	17
m.0wkhb5	3	0
m.0wkhb5	3	33
m.0wkhb5	3	17
m.0wkh9z	3	20
m.0wkh9z	3	1902
m.0wkh9z	3	1287
m.0wkh9z	3	88
m.0wkh9z	3	68
m.0wkh9z	3	19
m.0wkh9z	3	49
m.0wkh9z	3	88
m.0wkh9z	3	1463
m.0wkh9z	3	253
m.0wkh9z	3	1239
m.0wkh9z	3	50
m.0wkh9z	3	56
m.0wkh9z	3	17
m.0wkh9z	3	0
m.0wkh9z	3	33
m.0wkh9z	3	17
m.0nw2_h	3	20
m.0nw2_h	3	1902
m.0nw2_h	3	1287
m.0nw2_h	3	88
m.0nw2_h	3	68
m.0nw2_h	3	19
m.0nw2_h	3	49
m.0nw2_h	3	88
m.0nw2_h	3	1463
m.0nw2_h	3	253
m.0nw2_h	3	1239
m.0nw2_h	3	50
m.0nw2_h	3	56
m.0nw2_h	3	17
m.0nw2_h	3	0
m.0nw2_h	3	33
m.0nw2_h	3	17
m.0_7lqh	3	20
m.0_7lqh	3	1902
m.0_7lqh	3	1287
m.0_7lqh	3	88
m.0_7lqh	3	68
m.0_7lqh	3	19
m.0_7lqh	3	49
m.0_7lqh	3	88
m.0_7lqh	3	1463
m.0_7lqh	3	253
m.0_7lqh	3	1239
m.0_7lqh	3	50
m.0_7lqh	3	56
m.0_7lqh	3	17
m.0_7lqh	3	0
m.0_7lqh	3	33
m.0_7lqh	3	17
m.0q9bmjg	3	20
m.0q9bmjg	3	1902
m.0q9bmjg	3	1287
m.0q9bmjg	3	88
m.0q9bmjg	3	68
m.0q9bmjg	3	19
m.0q9bmjg	3	49
m.0q9bmjg	3	88
m.0q9bmjg	3	1463
m.0q9bmjg	3	253
m.0q9bmjg	3	1239
m.0q9bmjg	3	50
m.0q9bmjg	3	56
m.0q9bmjg	3	17
m.0q9bmjg	3	0
m.0q9bmjg	3	33
m.0q9bmjg	3	17
m.0_7lqq	3	20
m.0_7lqq	3	1902
m.0_7lqq	3	1287
m.0_7lqq	3	88
m.0_7lqq	3	68
m.0_7lqq	3	19
m.0_7lqq	3	49
m.0_7lqq	3	88
m.0_7lqq	3	1463
m.0_7lqq	3	253
m.0_7lqq	3	1239
m.0_7lqq	3	50
m.0_7lqq	3	56
m.0_7lqq	3	17
m.0_7lqq	3	0
m.0_7lqq	3	33
m.0_7lqq	3	17
m.0q5n76w	3	20
m.0q5n76w	3	1902
m.0q5n76w	3	1287
m.0q5n76w	3	88
m.0q5n76w	3	68
m.0q5n76w	3	19
m.0q5n76w	3	49
m.0q5n76w	3	88
m.0q5n76w	3	1463
m.0q5n76w	3	253
m.0q5n76w	3	1239
m.0q5n76w	3	50
m.0q5n76w	3	56
m.0q5n76w	3	17
m.0q5n76w	3	0
m.0q5n76w	3	33
m.0q5n76w	3	17
m.0qbf_sg	3	20
m.0qbf_sg	3	1902
m.0qbf_sg	3	1287
m.0qbf_sg	3	88
m.0qbf_sg	3	68
m.0qbf_sg	3	19
m.0qbf_sg	3	49
m.0qbf_sg	3	88
m.0qbf_sg	3	1463
m.0qbf_sg	3	253
m.0qbf_sg	3	1239
m.0qbf_sg	3	50
m.0qbf_sg	3	56
m.0qbf_sg	3	17
m.0qbf_sg	3	0
m.0qbf_sg	3	33
m.0qbf_sg	3	17
m.0mx3xw	3	20
m.0mx3xw	3	1902
m.0mx3xw	3	1287
m.0mx3xw	3	88
m.0mx3xw	3	68
m.0mx3xw	3	19
m.0mx3xw	3	49
m.0mx3xw	3	88
m.0mx3xw	3	1463
m.0mx3xw	3	253
m.0mx3xw	3	1239
m.0mx3xw	3	50
m.0mx3xw	3	56
m.0mx3xw	3	17
m.0mx3xw	3	0
m.0mx3xw	3	33
m.0mx3xw	3	17
m.011p0hv	3	20
m.011p0hv	3	1902
m.011p0hv	3	1287
m.011p0hv	3	88
m.011p0hv	3	68
m.011p0hv	3	19
m.011p0hv	3	49
m.011p0hv	3	88
m.011p0hv	3	1463
m.011p0hv	3	253
m.011p0hv	3	1239
m.011p0hv	3	50
m.011p0hv	3	56
m.011p0hv	3	17
m.011p0hv	3	0
m.011p0hv	3	33
m.011p0hv	3	17
m.010scjk	3	20
m.010scjk	3	1902
m.010scjk	3	1287
m.010scjk	3	88
m.010scjk	3	68
m.010scjk	3	19
m.010scjk	3	49
m.010scjk	3	88
m.010scjk	3	1463
m.010scjk	3	253
m.010scjk	3	1239
m.010scjk	3	50
m.010scjk	3	56
m.010scjk	3	17
m.010scjk	3	0
m.010scjk	3	33
m.010scjk	3	17
m.01dz0t7	3	20
m.01dz0t7	3	1902
m.01dz0t7	3	1287
m.01dz0t7	3	88
m.01dz0t7	3	68
m.01dz0t7	3	19
m.01dz0t7	3	49
m.01dz0t7	3	88
m.01dz0t7	3	1463
m.01dz0t7	3	253
m.01dz0t7	3	1239
m.01dz0t7	3	50
m.01dz0t7	3	56
m.01dz0t7	3	17
m.01dz0t7	3	0
m.01dz0t7	3	33
m.01dz0t7	3	17
m.0fqww_y	3	17
m.0fqww_y	3	20
m.0fqww_y	3	0
m.0fqww_y	3	1287
m.0fqww_y	3	173
m.0fqww_y	3	1463
m.0fqww_y	3	1902
m.0fqww_y	3	17
m.0fqww_y	3	68
m.0fqww_y	3	50
m.015q_my	3	17
m.015q_my	3	20
m.015q_my	3	0
m.015q_my	3	1287
m.015q_my	3	173
m.015q_my	3	1463
m.015q_my	3	1902
m.015q_my	3	17
m.015q_my	3	68
m.015q_my	3	50
m.0n8gqz	3	17
m.0n8gqz	3	20
m.0n8gqz	3	0
m.0n8gqz	3	1287
m.0n8gqz	3	173
m.0n8gqz	3	1463
m.0n8gqz	3	1902
m.0n8gqz	3	17
m.0n8gqz	3	68
m.0n8gqz	3	50
m.011wxsw	3	1038
m.011wxsw	3	1031
m.011wxsw	3	248
m.011wxsw	3	1709
m.011wxsw	3	248
m.011wxsw	3	1002
m.011wxsw	3	1007
m.011wxsw	3	167
m.011wxsw	3	1977
m.011wxsw	3	1287
m.0mb1_d	3	1038
m.0mb1_d	3	1031
m.0mb1_d	3	248
m.0mb1_d	3	1709
m.0mb1_d	3	248
m.0mb1_d	3	1002
m.0mb1_d	3	1007
m.0mb1_d	3	167
m.0mb1_d	3	1977
m.0mb1_d	3	1287
m.015rrsb	3	1038
m.015rrsb	3	1031
m.015rrsb	3	248
m.015rrsb	3	1709
m.015rrsb	3	248
m.015rrsb	3	1002
m.015rrsb	3	1007
m.015rrsb	3	167
m.015rrsb	3	1977
m.015rrsb	3	1287
m.015rrrp	3	1038
m.015rrrp	3	1031
m.015rrrp	3	248
m.015rrrp	3	1709
m.015rrrp	3	248
m.015rrrp	3	1002
m.015rrrp	3	1007
m.015rrrp	3	167
m.015rrrp	3	1977
m.015rrrp	3	1287
m.0n1_fx	3	50
m.0n1_fx	3	1239
m.0n1_fx	3	0
m.0n1_fx	3	89
m.0n1_fx	3	20
m.0n1_fx	3	85
m.0n1_fx	3	147
m.0n1_fx	3	173
m.0ngqkg	3	50
m.0ngqkg	3	1239
m.0ngqkg	3	0
m.0ngqkg	3	89
m.0ngqkg	3	20
m.0ngqkg	3	85
m.0ngqkg	3	147
m.0ngqkg	3	173
m.0n1_gk	3	50
m.0n1_gk	3	1239
m.0n1_gk	3	0
m.0n1_gk	3	89
m.0n1_gk	3	20
m.0n1_gk	3	85
m.0n1_gk	3	147
m.0n1_gk	3	173
m.010g6_d	3	118
m.010g6_d	3	1239
m.010g6_d	3	20
m.010g6_d	3	1279
m.010g6_d	3	110
m.010g6_d	3	39
m.010g6_d	3	50
m.010g6_d	3	1287
m.010g6_d	3	132
m.010g6_d	3	1487
m.010g6_d	3	16
m.010g6_d	3	7
m.010g6_d	3	68
m.010g6_d	3	1927
m.010g6_d	3	48
m.010g6_d	3	12
m.010g6_d	3	995
m.010g6_d	3	16
m.010g6_d	3	32
m.010g6_d	3	128
m.010g6_d	3	618
m.010g6_d	3	123
m.010g6_d	3	161
m.0dmqzqj	3	118
m.0dmqzqj	3	1239
m.0dmqzqj	3	20
m.0dmqzqj	3	1279
m.0dmqzqj	3	110
m.0dmqzqj	3	39
m.0dmqzqj	3	50
m.0dmqzqj	3	1287
m.0dmqzqj	3	132
m.0dmqzqj	3	1487
m.0dmqzqj	3	16
m.0dmqzqj	3	7
m.0dmqzqj	3	68
m.0dmqzqj	3	1927
m.0dmqzqj	3	48
m.0dmqzqj	3	12
m.0dmqzqj	3	995
m.0dmqzqj	3	16
m.0dmqzqj	3	32
m.0dmqzqj	3	128
m.0dmqzqj	3	618
m.0dmqzqj	3	123
m.0dmqzqj	3	161
m.0dss7x0	3	56
m.0dss7x0	3	1287
m.0dss7x0	3	20
m.0dss7x0	3	68
m.0dss7x0	3	130
m.0dss7x0	3	1
m.0dss7x0	3	143
m.0dss7x0	3	36
m.0dss7x0	3	58
m.0dss7x0	3	19
m.0dss7x0	3	1397
m.0g6w305	3	56
m.0g6w305	3	1287
m.0g6w305	3	20
m.0g6w305	3	68
m.0g6w305	3	130
m.0g6w305	3	1
m.0g6w305	3	143
m.0g6w305	3	36
m.0g6w305	3	58
m.0g6w305	3	19
m.0g6w305	3	1397
m.01f6_8n	3	56
m.01f6_8n	3	1287
m.01f6_8n	3	20
m.01f6_8n	3	68
m.01f6_8n	3	130
m.01f6_8n	3	1
m.01f6_8n	3	143
m.01f6_8n	3	36
m.01f6_8n	3	58
